LIPI 15406552 -1658 -16.57861158159056
ADOX 15404144 -1658 -16.578837088306802
ORRH 15399712 -1658 -16.579252232699776
LETA 15397955 -1658 -16.57941684354676
NJAM 15394327 -1658 -16.57975680518342
ODNE 15394087 -1658 -16.579779297201835
TOTL 15389052 -1659 -16.58025124186763
ARFA 15381938 -1659 -16.5809183203098
ERYD 15381344 -1659 -16.580974033533032
INOM 15376222 -1659 -16.58145453212562
TTLI 15367403 -1659 -16.582282224181252
VICA 15360556 -1659 -16.582925165189177
ZECH 15347793 -1659 -16.584124390629
LUTA 15346206 -1659 -16.584273576590906
COSE 15335586 -1659 -16.585272307104912
VINI 15335280 -1659 -16.585301094336007
DASH 15334773 -1659 -16.585348792091086
IPRO 15322856 -1659 -16.586470378926556
AYNE 15317836 -1659 -16.586943105110244
ECRA 15316395 -1659 -16.587078830627213
IRAQ 15314919 -1659 -16.587217865977962
JUIC 15311614 -1659 -16.58752923695928
GADE 15308613 -1659 -16.58781202568902
RUMB 15301082 -1659 -16.58852192729779
USCE 15290819 -1659 -16.589489920675653
NVEL 15290430 -1659 -16.58952662344958
CAKE 15274012 -1660 -16.591076540042824
DATO 15269842 -1660 -16.591470467931817
ARSA 15267870 -1660 -16.591656794558926
NAGI 15266208 -1660 -16.59181384917857
ENJA 15265315 -1660 -16.591898242386698
IFET 15263944 -1660 -16.592027818723473
PLER 15252091 -1660 -16.593148558299166
YABL 15251424 -1660 -16.593211651193826
COAR 15248296 -1660 -16.593507571930658
LAVO 15241351 -1660 -16.594164812506452
LINQ 15239571 -1660 -16.59433331115011
LEPT 15232886 -1660 -16.59496630348611
PYIN 15232478 -1660 -16.595004945370587
ONOG 15229542 -1660 -16.59528304592827
DAMP 15221636 -1660 -16.59603217599479
GRID 15210913 -1660 -16.59704885182743
MOGR 15210557 -1660 -16.59708261741475
ELOD 15210192 -1660 -16.597117237446973
GART 15210117 -1660 -16.59712435125512
GRAB 15209484 -1660 -16.597184393193274
ESUR 15204317 -1660 -16.5976745920249
ARAH 15196793 -1660 -16.598388699963404
LCAN 15196589 -1660 -16.598408066664287
TITO 15194057 -1660 -16.598648463239705
HYRO 15191289 -1660 -16.598911312286834
ENIL 15190891 -1660 -16.598949110271608
RTEB 15189466 -1660 -16.59908445037307
TEBR 15189466 -1660 -16.59908445037307
ERCA 15187237 -1660 -16.599296176249982
UICE 15186093 -1660 -16.599404853370263
PETT 15183192 -1660 -16.599680477775035
EBEC 15181968 -1660 -16.59979678597922
URIF 15180183 -1660 -16.599966418920005
RATA 15179525 -1661 -16.600028955310307
SHON 15174897 -1661 -16.60046887752402
EVAS 15174032 -1661 -16.600551116414785
EDAN 15168718 -1661 -16.60105644180687
ENSH 15157166 -1661 -16.60215556972145
RLAP 15156339 -1661 -16.602234287686947
CYST 15150143 -1661 -16.602824190402018
VOWE 15142758 -1661 -16.60352760948919
CEIL 15129898 -1661 -16.60475333993822
RSEM 15116633 -1661 -16.606018764371782
ACIS 15115125 -1661 -16.606162691428853
ENAI 15113055 -1661 -16.606360280469392
EASS 15108359 -1661 -16.606808631133475
CONI 15107034 -1661 -16.606935160734057
PUZZ 15105237 -1661 -16.60710678125341
ARWI 15101085 -1661 -16.60750339156902
IARD 15099711 -1661 -16.60763466379484
ANGS 15099212 -1661 -16.607682341308227
FOSS 15094803 -1661 -16.608103672625653
MISU 15094785 -1661 -16.60810539298759
TOPE 15093946 -1661 -16.608185583245298
MARA 15091448 -1661 -16.608424364424142
IGMA 15061965 -1662 -16.611245603175732
GODD 15054023 -1662 -16.61200652016902
IRRA 15053803 -1662 -16.61202760391568
SSAT 15052189 -1662 -16.612182291370825
NEAS 15051121 -1662 -16.612284658731884
TEUR 15048297 -1662 -16.612555372972054
DONO 15046083 -1662 -16.612767646932443
LGRI 15037780 -1662 -16.613564000541174
PILG 15037780 -1662 -16.613564000541174
NNOT 15035892 -1662 -16.613745142907803
NIFY 15035734 -1662 -16.61376030309909
VANS 15034621 -1662 -16.613867100606104
HURS 15033928 -1662 -16.61393360116102
CUTS 15032597 -1662 -16.61406133304709
ROZE 15030630 -1662 -16.614250120562197
FROZ 15030630 -1662 -16.614250120562197
EWPO 15028998 -1662 -16.614406774407176
HOMP 15025596 -1662 -16.61473338325928
DROW 15023813 -1662 -16.614904589627415
MURR 15023420 -1662 -16.614942328817136
WNWA 15022637 -1662 -16.61501752205411
AGNA 15017811 -1662 -16.61548106013874
ALIB 15015412 -1662 -16.615711539909757
PHRE 15009326 -1662 -16.61629640706525
TTAG 15008501 -1662 -16.616375708163876
CIPR 15007983 -1662 -16.616425501869326
RTRE 15006898 -1662 -16.616529805065845
RODI 15003288 -1662 -16.616876895802015
INWA 14999402 -1662 -16.617250616464162
GAMB 14998160 -1662 -16.617370081314164
NIAR 14986407 -1662 -16.618501062765585
LEUM 14979925 -1662 -16.61912519979889
AUND 14976104 -1662 -16.619493241732158
NGNE 14969910 -1663 -16.62009005255405
STIB 14966504 -1663 -16.620418336295863
EVOK 14956377 -1663 -16.621394858059283
PSED 14955931 -1663 -16.621437879944807
ILIG 14953267 -1663 -16.621694880439577
HOPI 14952986 -1663 -16.621721991644677
ANAS 14952437 -1663 -16.62177496126992
SERG 14948984 -1663 -16.622108164542443
LFUL 14941615 -1663 -16.622819506544012
LOID 14938239 -1663 -16.623145514706753
GUIT 14936268 -1663 -16.623335881144556
LUND 14934835 -1663 -16.62347430133324
YNES 14934557 -1663 -16.62350115619487
PITY 14934493 -1663 -16.623507338679843
WAGO 14933695 -1663 -16.623584428764172
HINI 14932056 -1663 -16.623742775829747
TEMI 14927623 -1663 -16.624171143913333
INDA 14925118 -1663 -16.62441326244066
MOLD 14907083 -1663 -16.626157619586007
NINS 14902961 -1663 -16.62655659844008
OMNI 14898424 -1663 -16.626995873796698
SWAM 14897716 -1663 -16.627064434893576
LFIS 14897541 -1663 -16.6270813819946
WDED 14896758 -1663 -16.62715721060473
SHEP 14890139 -1663 -16.627798378296124
ALBU 14879725 -1663 -16.628807736334124
OKAY 14877664 -1663 -16.62900757875203
INKA 14877096 -1663 -16.62906265906377
IBRO 14874393 -1663 -16.629324804225252
DEGE 14868476 -1663 -16.629898819199767
OBBI 14851238 -1664 -16.631572400461692
ANZA 14850984 -1664 -16.631597075014035
RIGU 14843052 -1664 -16.632367832924196
TUMB 14838248 -1664 -16.632834841213587
LARD 14837934 -1664 -16.632865371166012
UGEE 14833663 -1664 -16.633280701028227
CURY 14833501 -1664 -16.633296456938087
DINB 14823444 -1664 -16.634274924787956
SPOI 14821111 -1664 -16.634502002395312
CHAO 14818376 -1664 -16.634768253338304
ASSM 14817782 -1664 -16.634826085449777
LERT 14814261 -1664 -16.635168939226013
SNAP 14812616 -1664 -16.6353291473495
UVER 14809403 -1664 -16.63564211581202
RFAR 14807359 -1664 -16.635841250914574
ROIN 14804066 -1664 -16.63616212668927
MAHA 14802296 -1664 -16.636334628130204
ELIO 14801092 -1664 -16.636451979881485
RLEA 14798041 -1664 -16.63674939820708
NEWT 14793737 -1664 -16.637169066067532
CUBI 14792265 -1664 -16.637312623616022
EBLE 14788616 -1664 -16.637668555805803
JOKE 14786873 -1664 -16.637838603191266
RIND 14786350 -1664 -16.637889631072497
OLEU 14769517 -1664 -16.63953295194721
OTHY 14766137 -1664 -16.639863150081933
LOUG 14760561 -1665 -16.640408044543125
KMAN 14756170 -1665 -16.64083728405085
LSES 14754986 -1665 -16.64095304710761
XPIR 14752664 -1665 -16.64118010264506
KILO 14743261 -1665 -16.642099935537853
SINA 14743179 -1665 -16.642107959632
RPLA 14740222 -1665 -16.642397346121765
ITTA 14737233 -1665 -16.64268992329299
UNEA 14732314 -1665 -16.64317154701733
MOKI 14721780 -1665 -16.64420348160522
ARPL 14719112 -1665 -16.644464962141758
RFIC 14716170 -1665 -16.644753351329673
IGNT 14713539 -1665 -16.645011303618958
EBRI 14699274 -1665 -16.646410696799915
NPRE 14699186 -1665 -16.64641933379348
POIL 14695932 -1665 -16.64673874257169
GEAB 14693931 -1665 -16.646935193476196
MESE 14691015 -1665 -16.6472215236581
OSSA 14685799 -1665 -16.64773383904397
BBIT 14685408 -1665 -16.647772250384886
THAI 14682792 -1665 -16.648029269199792
ROAR 14679190 -1665 -16.648383236258923
LIVA 14675539 -1665 -16.648742107176282
WLIN 14670314 -1665 -16.64925584798692
RXIS 14666608 -1665 -16.649620346176984
EROD 14663497 -1665 -16.649926395131324
ASEL 14657577 -1666 -16.650508962753204
FFIL 14654493 -1666 -16.650812542215107
AHMA 14652773 -1666 -16.650981881470692
EIVA 14652062 -1666 -16.65105188740004
OODN 14647351 -1666 -16.651515824061995
ORKM 14646902 -1666 -16.651560049120693
TASY 14632860 -1666 -16.652943825664607
UIPP 14629532 -1666 -16.653271979889908
LDWI 14620993 -1666 -16.654114301349903
UANC 14619703 -1666 -16.65424159493256
TOPO 14608677 -1666 -16.655330068203195
SLAU 14608577 -1666 -16.65533994383998
ATAS 14604758 -1666 -16.655717145006186
FERN 14594180 -1666 -16.656762445199284
CKLI 14590179 -1666 -16.65715801479183
INGN 14586966 -1666 -16.657475755192227
HEES 14585289 -1666 -16.657641625086097
EMNA 14585093 -1666 -16.6576610124365
WTON 14581406 -1666 -16.658025760792437
RUMP 14579941 -1666 -16.658170716242658
CQUE 14577335 -1666 -16.658428604738734
FERM 14570207 -1666 -16.659134223740903
RDIZ 14565209 -1666 -16.659629194493345
EENI 14558263 -1667 -16.660317365138372
RKEL 14547352 -1667 -16.661399028951138
PORC 14540888 -1667 -16.66204022142319
BETA 14534164 -1667 -16.66270750696824
NIMO 14527987 -1667 -16.663320780692437
EREU 14522153 -1667 -16.66390023968315
EMET 14521169 -1667 -16.6639979979095
ONZE 14521056 -1667 -16.664009224633926
ESME 14511079 -1667 -16.66500079952141
RKIS 14509711 -1667 -16.665136812819558
ELMI 14505007 -1667 -16.665604605549028
OLPH 14504419 -1667 -16.66566309030675
RDNE 14495711 -1667 -16.666529499383348
FREY 14494823 -1667 -16.666617880860443
LOFT 14488821 -1667 -16.667215394075942
HTON 14484085 -1667 -16.66768704875241
ATHW 14483601 -1667 -16.667735258633698
BOUL 14478909 -1667 -16.668202699109237
DLAN 14476370 -1667 -16.668455710138087
NPRO 14476223 -1667 -16.668470360028433
HODI 14469949 -1667 -16.66909576004353
SPAS 14467482 -1667 -16.66934174790807
STOD 14462542 -1667 -16.669834448023256
ARDY 14462103 -1667 -16.66987824064918
LEMI 14456211 -1668 -16.670466128221786
LEYS 14451344 -1668 -16.67095192484793
KATH 14442829 -1668 -16.671802238008198
ARDN 14442014 -1668 -16.671883650697698
GNTY 14432306 -1668 -16.672853764142072
EXCA 14429359 -1668 -16.673148384844353
VERM 14427331 -1668 -16.673351165228727
ALIO 14420031 -1668 -16.674081330662442
OTOM 14414916 -1668 -16.674593166852027
CLEM 14407012 -1668 -16.675384443625585
JUVE 14401456 -1668 -16.675940919810998
NKET 14389416 -1668 -16.67714755558766
UIDS 14388961 -1668 -16.677193174991285
RAYI 14385004 -1668 -16.677589974244775
UNSA 14382165 -1668 -16.67787473017259
OOSI 14377868 -1668 -16.678305832612963
SEGR 14377314 -1668 -16.678361422801693
THRA 14371414 -1668 -16.678953581193436
RCHB 14359211 -1669 -16.68017911717931
PIET 14356727 -1669 -16.68042871057521
NDBO 14354872 -1669 -16.68061512994657
OIRS 14347675 -1669 -16.681338625022
HIRS 14343313 -1669 -16.681777301820315
PPRA 14340578 -1669 -16.68205242284024
INTL 14337540 -1669 -16.682358084965276
UPIN 14336698 -1669 -16.68244281252735
ECKI 14333825 -1669 -16.6827319500905
RQUE 14328905 -1669 -16.68322723153617
TROC 14328811 -1669 -16.68323669588597
GROE 14328146 -1669 -16.683303652899962
BALI 14325066 -1669 -16.683613810130005
LBAN 14299179 -1669 -16.686223280115744
RTOO 14299080 -1669 -16.686233268611833
RDIO 14295542 -1669 -16.68659027663409
ITEN 14293281 -1669 -16.6868184730356
COMO 14292967 -1669 -16.68685016703134
PSAL 14287257 -1669 -16.687426634746682
RANN 14281608 -1669 -16.68799717080555
EHOU 14276550 -1669 -16.688508208743084
XCAV 14274720 -1669 -16.68869314844934
OIDI 14264894 -1669 -16.689686569105866
NKRU 14260037 -1670 -16.69017787051445
SASS 14256665 -1670 -16.69051905774987
KONG 14249153 -1670 -16.691279430571846
RTAG 14239810 -1670 -16.692225698732184
EADA 14231971 -1670 -16.693020119419593
RPLY 14227391 -1670 -16.69348446875251
ICUO 14226096 -1670 -16.693615791141777
PAMP 14224372 -1670 -16.693790635793096
JAIL 14219435 -1670 -16.694291453773445
SSIU 14213754 -1670 -16.694867959634948
ASCR 14210215 -1670 -16.69522721258916
MISP 14208271 -1670 -16.695424591081913
KEND 14206954 -1670 -16.695558324264493
CREP 14197395 -1670 -16.696529353133727
IZAR 14197108 -1670 -16.696558517472162
ANFO 14196655 -1670 -16.696604551582368
FELI 14191290 -1670 -16.69714985758752
JORD 14185341 -1670 -16.697754763245214
EROT 14185184 -1670 -16.697770730740032
MBUR 14183960 -1670 -16.697895222237317
OOVE 14183592 -1670 -16.697932653153995
ARBE 14182161 -1670 -16.6980782157597
FLIE 14180528 -1670 -16.698244343931698
ARYL 14176697 -1670 -16.69863415388986
JUNG 14176660 -1670 -16.69863791920857
CLEI 14176444 -1670 -16.698659900724724
ELFI 14175492 -1670 -16.698756786213078
CINI 14174793 -1670 -16.698827927915016
BRES 14173981 -1670 -16.69891057475476
ERPL 14171269 -1670 -16.699186641375217
GALE 14171003 -1670 -16.699213721550993
RELS 14147567 -1671 -16.701601625058082
AGOG 14140746 -1671 -16.7022973627197
VERV 14139710 -1671 -16.702403063416842
APIL 14138717 -1671 -16.702504384192206
DBOO 14137761 -1671 -16.702601936395283
FEUD 14137155 -1671 -16.70266377729575
MAZE 14130972 -1671 -16.70329488971073
IGUO 14127117 -1671 -16.703688517816545
NDLO 14124516 -1671 -16.703954162605736
ENBE 14122315 -1671 -16.704178992893183
ATOE 14121734 -1671 -16.704238347397173
PRAN 14118737 -1671 -16.704544557357167
SSMA 14117806 -1671 -16.70463969286922
IDDI 14111728 -1671 -16.705260935853445
EVAP 14107034 -1671 -16.70574090092806
JENN 14105372 -1671 -16.705910879978465
OGOU 14105363 -1671 -16.70591180049716
CROC 14104894 -1671 -16.705959770561826
CLON 14102914 -1671 -16.70616230568849
LOON 14102014 -1671 -16.706254376509957
ALVI 14096830 -1671 -16.706784818867504
PEDE 14089898 -1671 -16.707494426702475
UTMO 14081091 -1671 -16.708396476306554
ETUS 14080231 -1671 -16.708484591321
AMPB 14076876 -1671 -16.708828393796253
CHBI 14075032 -1671 -16.7090173919608
HBIS 14075032 -1671 -16.7090173919608
DELH 14065490 -1671 -16.70999578146113
ELHI 14065490 -1671 -16.70999578146113
YNAS 14058908 -1672 -16.71067105410215
NNUM 14058291 -1672 -16.71073437070613
MOCK 14053351 -1672 -16.711241414234095
STUC 14053201 -1672 -16.711256813080652
YBRI 14048388 -1672 -16.71175099800418
SINU 14048246 -1672 -16.711765580724748
ITON 14047145 -1672 -16.711878653159136
ANDU 14046680 -1672 -16.71192641120891
KRUP 14036196 -1672 -16.713003595357296
EWTO 14031810 -1672 -16.71345447598273
OALI 14029971 -1672 -16.713643567045402
EILL 14029653 -1672 -16.713676267197787
ROWL 14026624 -1672 -16.71398777844957
BENG 14025387 -1672 -16.71411501450687
VERP 14014998 -1672 -16.715184055348967
UTTA 14013318 -1672 -16.71535700384139
GUOU 14010750 -1672 -16.715621408039308
MANG 14005339 -1672 -16.716178689421874
SLOV 14004882 -1672 -16.716225765922033
OTOS 14003685 -1672 -16.71634907861002
RSTE 14002473 -1672 -16.716473947309666
HEGE 13998374 -1672 -16.716896335003327
HEIN 13996524 -1672 -16.71708701157867
ALGA 13996244 -1672 -16.717115872931902
ATEA 13993205 -1672 -16.717429158837117
ANSO 13992428 -1672 -16.71750926951154
PSET 13991936 -1672 -16.717559998262033
HATI 13984483 -1672 -16.718328674598016
ADJO 13983659 -1672 -16.718413684222824
FFRA 13981677 -1672 -16.71861818177446
OVOK 13979211 -1672 -16.718872657649875
EETE 13978762 -1672 -16.71891899649047
TOBI 13974757 -1672 -16.719332396553973
AIVE 13973448 -1672 -16.719467538519243
ARLA 13971931 -1672 -16.71962417037044
QUOR 13962655 -1673 -16.72058229724105
ANKR 13962152 -1673 -16.72063427078226
NELI 13960903 -1673 -16.72076333445228
NYBO 13943261 -1673 -16.7225875802873
ANYB 13943261 -1673 -16.7225875802873
PBEL 13931636 -1673 -16.723790908831926
MPBE 13931636 -1673 -16.723790908831926
EXED 13927439 -1673 -16.724225595963336
CTME 13917600 -1673 -16.72524514390353
HROO 13917570 -1673 -16.72524825369938
HYBR 13914850 -1673 -16.72553023638301
OVAR 13912702 -1673 -16.72575295872174
HANO 13912489 -1673 -16.725775046190723
IVAC 13910065 -1673 -16.7260264316341
DOLP 13904253 -1673 -16.72662935442349
NCTL 13903581 -1673 -16.726699082328075
DAGE 13903419 -1673 -16.726715892237795
JOHA 13902988 -1673 -16.726760615852605
ESEE 13900768 -1673 -16.7269910007522
ELOV 13899622 -1673 -16.727109943572703
DITH 13894322 -1673 -16.72766015575268
RIGE 13892545 -1673 -16.72784467953556
DWAY 13890432 -1673 -16.72806412429901
MUCO 13879744 -1673 -16.72917463395137
ACAT 13874942 -1673 -16.729673852076644
SEIN 13874709 -1673 -16.729698079258476
INSA 13872601 -1673 -16.72991728616054
TASI 13871275 -1674 -16.73005519144009
GALA 13867658 -1674 -16.730431429964927
CZEC 13865568 -1674 -16.730648875452424
MBRO 13864128 -1674 -16.730798713424747
ARVI 13862263 -1674 -16.730992797542022
ERHO 13861569 -1674 -16.73106502639454
PIOU 13858404 -1674 -16.731394473287924
SUBL 13852219 -1674 -16.732038491167426
ITOU 13850115 -1674 -16.73225763733415
EMIU 13839434 -1674 -16.7333706511563
LEUR 13836006 -1674 -16.73372804805897
ANKF 13835783 -1674 -16.733751300691527
ILTR 13832812 -1674 -16.734061128254012
GLAC 13830946 -1674 -16.734255756095664
CHOA 13830178 -1674 -16.73433586778683
IMAN 13826352 -1674 -16.734735032169525
OWHE 13826072 -1674 -16.734764248746146
EODO 13819628 -1674 -16.735436810941298
TUPI 13811932 -1674 -16.73624045579654
ESBY 13804754 -1674 -16.736990412868632
CKHO 13803471 -1674 -16.73712450172112
YLLA 13802519 -1674 -16.737224005168013
OLYS 13800854 -1674 -16.73739804817877
NDOC 13798147 -1674 -16.737681056625718
FELY 13796979 -1674 -16.737803184546905
EHAB 13795126 -1674 -16.737996958361627
LICH 13794676 -1674 -16.738044020150717
FUNN 13785882 -1674 -16.73896402036968
LENA 13785455 -1674 -16.739008706685603
NISC 13782052 -1674 -16.739364886219203
MBRE 13775964 -1675 -16.74000231432102
EDON 13775327 -1675 -16.740069026017
ANSH 13774720 -1675 -16.74013259874531
HATR 13768879 -1675 -16.74074448546703
BEHO 13767367 -1675 -16.740902920625224
ORNS 13766903 -1675 -16.74095154442752
AFEL 13764170 -1675 -16.741237976073194
CROM 13762581 -1675 -16.741404537121824
ROLD 13751838 -1675 -16.74253113714091
FUSA 13741377 -1675 -16.74362901037641
TENO 13724872 -1675 -16.74536289713919
LOGA 13721573 -1675 -16.74570971441305
AUSS 13711629 -1675 -16.74675561194036
MICE 13705218 -1675 -16.747430315154848
CINC 13694150 -1675 -16.748595871120628
NULL 13693294 -1675 -16.748686054553975
PHLE 13693273 -1675 -16.748688267068864
UBTF 13691446 -1675 -16.748880768854338
BTFU 13691446 -1675 -16.748880768854338
RAWS 13690037 -1675 -16.749029245630847
ASIB 13689386 -1675 -16.749097851488845
TARV 13689048 -1675 -16.74913347302134
OWEN 13687019 -1675 -16.7493473260945
SIEN 13684960 -1675 -16.749564373526674
IGUI 13679130 -1676 -16.750179114349475
VILS 13669620 -1676 -16.75118245303139
PHTH 13659058 -1676 -16.752297599886674
IOXI 13656731 -1676 -16.752543402863296
SGUI 13655113 -1676 -16.75271433825733
OLIF 13641798 -1676 -16.754121785758294
TELS 13641311 -1676 -16.754173289597794
SALO 13639063 -1676 -16.754411056002425
MELI 13630779 -1676 -16.755287576314483
YTER 13624720 -1676 -16.755929009351927
LENN 13622041 -1676 -16.75621271131146
RENI 13620390 -1676 -16.756387577448816
EGON 13615185 -1676 -16.75693900529477
DENN 13614504 -1676 -16.757011167356623
ARTZ 13607628 -1676 -16.75773998393743
ECLU 13606120 -1676 -16.75789987253227
NAUG 13605655 -1676 -16.75794917862456
LABA 13586208 -1677 -16.760012743977178
ELTY 13584938 -1677 -16.76014760929117
LOYD 13577856 -1677 -16.76089990051414
SOEV 13576875 -1677 -16.761004138978628
AGLE 13572959 -1677 -16.761420317832844
REAP 13572220 -1677 -16.761498869649127
RPHI 13569121 -1677 -16.761828323644913
EFIE 13565031 -1677 -16.762263245829104
ARIB 13564554 -1677 -16.762313977565977
ILEM 13562630 -1677 -16.762518624318744
CMIL 13561028 -1677 -16.76268904361011
COSI 13559383 -1677 -16.762864058153227
BUNA 13555264 -1677 -16.76330237921865
OOFS 13549588 -1677 -16.76390660583959
HEOD 13535224 -1677 -16.765436826686603
SUAS 13529965 -1677 -16.76599748286786
BMIS 13529110 -1677 -16.76608865406785
BEET 13525292 -1677 -16.76649584911844
IMID 13513952 -1677 -16.76770595406906
UDAL 13504299 -1677 -16.768736837584903
UIDI 13503478 -1677 -16.768824549545883
FERO 13501736 -1677 -16.76901067468295
ROBO 13500988 -1677 -16.769090602605104
IQUO 13491905 -1678 -16.77006152473487
ILBE 13485518 -1678 -16.770744650970848
MARQ 13472240 -1678 -16.772165845187434
PLAG 13470536 -1678 -16.772348332112347
UPSE 13464203 -1678 -16.773026756149346
TOLI 13461490 -1678 -16.773317484515626
AGMA 13442773 -1678 -16.775324818849914
PULP 13429003 -1678 -16.776803389598147
DWID 13427698 -1678 -16.776943594226378
ENIG 13422481 -1678 -16.777504226582863
RONZ 13420529 -1678 -16.77771404958818
RSEA 13420059 -1678 -16.777764575054967
JONA 13418988 -1678 -16.77787971522924
RESB 13417962 -1678 -16.777990026199927
NFAI 13414320 -1678 -16.778381666014948
STOI 13413803 -1678 -16.77843726985131
ARIC 13412251 -1678 -16.778604201785395
UGEN 13410317 -1678 -16.778812248383012
KHAN 13400085 -1678 -16.779913437039106
SEST 13392936 -1679 -16.78068332605776
UTHF 13392587 -1679 -16.780720921032604
DDIS 13389945 -1679 -16.781005554317144
RPAR 13385523 -1679 -16.781482079848075
LIDS 13384315 -1679 -16.781612284258006
MANH 13381733 -1679 -16.781890624813084
TUGU 13381395 -1679 -16.78192706531342
BINI 13378607 -1679 -16.78222768064879
HTES 13373898 -1679 -16.78273556957432
CILS 13370865 -1679 -16.783062788308737
ABRU 13370295 -1679 -16.783124291707388
DLOR 13369401 -1679 -16.78322076021403
KANT 13360186 -1679 -16.78421549569825
MAPP 13358709 -1679 -16.7843749978347
APLA 13358020 -1679 -16.784449409399752
NUTS 13354789 -1679 -16.78479840656818
ASIT 13352920 -1679 -16.785000325559725
ORPU 13347725 -1679 -16.785561720257913
RDWA 13345555 -1679 -16.785796284763364
IPID 13342159 -1679 -16.786163449370882
UBDI 13340460 -1679 -16.786347174866048
SWEP 13338234 -1679 -16.78658792420166
FURI 13330359 -1679 -16.787439954372516
ANYI 13326124 -1679 -16.787898365415803
YROI 13324886 -1679 -16.78803239833447
RRET 13320874 -1679 -16.788466845849822
CROB 13312037 -1679 -16.789424239924156
ICUT 13311123 -1679 -16.78952329827552
NCHM 13308307 -1679 -16.789828536137115
EIST 13303818 -1680 -16.790315250941983
NGOL 13299330 -1680 -16.790802021524033
EDEC 13298996 -1680 -16.790838253887486
OCKY 13294345 -1680 -16.791342889555413
RPUS 13291551 -1680 -16.791646124748677
YMES 13280048 -1680 -16.792895226907937
LAXA 13279786 -1680 -16.792923689892476
TESM 13275113 -1680 -16.793431446558237
ONIU 13258741 -1680 -16.795211798890513
MARE 13252418 -1680 -16.79589997402675
DSOR 13250290 -1680 -16.796131652602533
RTIV 13240642 -1680 -16.797182511916887
PARR 13240479 -1680 -16.797200272439483
UESE 13237953 -1680 -16.797475534011546
ATTY 13236066 -1680 -16.797681197182
AWLE 13235880 -1680 -16.797701470814875
ATRY 13234316 -1680 -16.797871954998378
RBOU 13231859 -1680 -16.798139821545604
SPED 13230029 -1680 -16.79833936374981
DPOI 13229907 -1680 -16.798352667544776
FLOC 13225734 -1680 -16.798807796641853
XIBI 13217275 -1680 -16.79973081995165
EBTS 13216334 -1680 -16.799833535848776
OOME 13215912 -1680 -16.799879602101434
DDES 13212126 -1681 -16.80029295424273
EADF 13209081 -1681 -16.800625490609175
PIKE 13206255 -1681 -16.800934179159828
LOCU 13201800 -1681 -16.801420940186443
CALO 13199725 -1681 -16.80164771435871
EISE 13194368 -1681 -16.80223333909335
RDAM 13194001 -1681 -16.8022734680638
EITE 13187889 -1681 -16.80294193810739
MURM 13177725 -1681 -16.80405426206159
INOP 13175695 -1681 -16.80427652321149
URLE 13170567 -1681 -16.804838131511104
SULL 13168228 -1681 -16.805094366730163
WHIP 13165337 -1681 -16.80541113592288
IMMA 13158093 -1681 -16.806205172440613
TERB 13152009 -1681 -16.80687239570854
OITA 13148307 -1681 -16.807278539624875
BULG 13145134 -1681 -16.807626738328782
BUTA 13138465 -1681 -16.808358855167274
NTUC 13132431 -1681 -16.809021582572317
DILA 13132409 -1681 -16.809023999437485
EERF 13129866 -1681 -16.80930339436584
NVOK 13128420 -1681 -16.80946228797164
SHAB 13127546 -1681 -16.809558335884727
MACM 13119826 -1682 -16.810407000291065
NCHR 13114751 -1682 -16.810965170286767
ELME 13114476 -1682 -16.810995422120417
STLI 13113391 -1682 -16.81111478554413
SLIK 13106028 -1682 -16.811925067652595
HUTT 13104980 -1682 -16.812040434775316
HORD 13103648 -1682 -16.812187078823182
ASYM 13099106 -1682 -16.812687233916893
SAUC 13097986 -1682 -16.812810592518943
LAGU 13093245 -1682 -16.813332890744732
BONN 13080120 -1682 -16.814779809973647
ISLI 13074864 -1682 -16.815359646279962
KHOL 13074587 -1682 -16.815390211089586
CAES 13072179 -1682 -16.81565594256877
IARC 13071059 -1682 -16.815779555284468
BITO 13058956 -1682 -16.81711602125987
NDAB 13051495 -1682 -16.817940514652843
ITRI 13050412 -1682 -16.818060233002193
UNCA 13046453 -1682 -16.81849795832077
RBAT 13045684 -1682 -16.818582997917314
FUNG 13044923 -1682 -16.818667157771642
CABU 13037395 -1682 -16.819499952444005
RIUS 13032447 -1683 -16.820047593246766
KETT 13030372 -1683 -16.820277314520315
KIRT 13028461 -1683 -16.820488911871315
MMAL 13026056 -1683 -16.82075525197018
THIO 13022663 -1683 -16.82113109109882
COCO 13018615 -1683 -16.821579612029634
CITO 13017166 -1683 -16.821740196031765
OXIN 13010209 -1683 -16.822511447751715
EGEL 13000978 -1683 -16.82353543158279
RALY 13000635 -1683 -16.82357349417229
CRAZ 12990966 -1683 -16.824646873062683
ANLE 12989777 -1683 -16.824778921963116
DIOC 12989204 -1683 -16.824842562965426
NNIA 12987309 -1683 -16.825053053641895
NDAG 12984435 -1683 -16.825372347197625
RUSI 12979179 -1683 -16.825956457302976
LPHU 12979162 -1683 -16.82595834693173
RIEL 12976173 -1683 -16.826290626608646
RIPL 12975656 -1683 -16.826348107973736
NSAN 12973691 -1683 -16.826566602531017
RNOL 12971754 -1683 -16.826782016071544
XXVI 12966731 -1683 -16.8273407732019
IONN 12963882 -1683 -16.827657791381995
GEES 12958905 -1683 -16.828211766751448
BELE 12958301 -1683 -16.828279010708037
LATA 12950562 -1683 -16.829140879203898
UEBE 12949276 -1683 -16.829284146947955
IXON 12938801 -1684 -16.830451651989797
ULLA 12937818 -1684 -16.83056126206801
